0,1948,5984,1256,281,917,184
0,1924,6212,1420,1251,615,83
0,1908,5920,1184,595,356,406
0,1804,6260,1628,2719,909,465
0,1972,5596,1972,4122,3041,1933
0,2116,5876,1872,11659,6227,3841
0,2412,6700,1548,14080,9297,4608
0,2564,6380,260,20982,9375,5634
0,2484,6168,-980,19883,8819,8010
0,2660,5896,-2084,15034,11432,8909
0,3740,6304,-3236,10978,11898,11853
0,4088,4928,-2572,-4515,15507,16249
0,5380,3104,-3724,-2155,13225,24144
0,6500,3124,-3464,4713,8950,28470
0,9216,2416,-3812,721,8673,31276
0,10344,1492,-4588,-4866,4479,32767
0,11900,1404,-3644,-11786,-1219,31875
0,11620,984,-3268,-20769,-5294,23860
0,11000,-784,-1688,-7823,-10237,15712
0,9844,1896,592,5799,-9562,8249
0,9096,3192,668,7067,-5208,2532
0,9148,4372,936,4573,-1443,-4432
0,9076,2972,-536,1471,2093,-9529
0,10028,2924,-544,6008,2968,-14605
0,11256,2528,-928,9229,4734,-20931
0,11000,1892,-1700,14068,3029,-24387
0,10808,2424,-2132,13139,1108,-25536
0,9628,2444,-2244,6378,-62,-23849
0,7760,-9100,-2880,-3418,1788,-1538
0,8300,-7756,-4924,-965,-333,9762
0,10472,-7716,-4884,-1162,-3771,18632
0,13856,-6852,-4696,4848,-6947,27882
0,17164,-6312,-6204,478,-8646,32767
0,18804,-4924,-6348,-1009,-11196,32767
0,16768,-3132,-5308,6746,-13179,32767
0,15144,340,-6068,26053,-12793,29053
0,9464,4560,-3740,28273,-7350,21954
0,6780,7324,-3004,27948,-6881,7218
0,7112,8088,-2312,9610,-5358,-10952
0,10088,5092,-1576,11077,-8562,-25525
0,13732,4604,-736,16809,-12357,-32768
0,18316,2920,284,17307,-15143,-32768
0,19408,2456,2384,13800,-17121,-32768
0,18408,1668,1760,8657,-13053,-32768
0,13856,-3236,3480,-1965,517,-32768
0,6548,-5024,-92,4634,3918,-18070
0,6136,-7228,-700,-19425,8848,-8389
0,3516,-10576,-5256,-6882,5576,4412
0,6976,-6072,-5500,11009,1390,15278
0,10168,-3148,-5540,6525,3208,26621
0,15608,-2224,-5424,11825,3142,32767
0,21880,-1376,-6156,14999,4222,32767
0,26088,2468,-6012,20726,5049,32767
0,24820,3308,-7188,12695,5485,32767
0,15848,4016,-6040,20253,3556,31497
0,11336,4656,-4660,26323,5188,25441
0,9060,8840,-7880,32767,6444,15301
0,4336,8976,-6296,371,2371,315
0,6760,5248,-6932,2924,-5595,-8907
0,7848,5044,-6656,754,-11983,-15175
0,11248,5308,-4912,-611,-16578,-20972
0,14500,4600,-3580,-897,-21744,-24859
0,18576,2340,-5080,-7710,-22887,-29078
0,19344,1284,-4828,-11096,-22956,-29988
0,17120,464,-4504,-13031,-21306,-29057
0,14028,-276,-3648,-14185,-18364,-26123
0,9388,-632,-3464,-12130,-14904,-22935
0,7092,-1572,-3248,-10864,-11394,-17045
0,5328,-3680,-2344,-11841,-4244,-5628
0,3980,-2788,-3120,-853,-3028,8104
0,7932,-2100,-2784,-7187,665,18082
0,11024,-1460,-2128,-8765,2812,27597
0,14440,-1020,-2816,589,3106,32767
0,16052,-1268,-1980,-2353,2441,32767
0,18388,-2048,-2504,406,292,32767
0,17664,8,-2536,2256,-988,32767
0,14608,2976,-396,-4930,1242,31071
0,11432,3672,-1176,16087,-597,22005
0,7208,7968,-988,21400,3170,9167
0,5712,7596,-2396,5148,5850,-3249
0,7012,6068,-3140,-1653,3404,-13861
0,11448,3836,-4620,-9100,1380,-23229
0,15156,2504,-4900,-14791,-540,-29231
0,16076,260,-6068,-13899,-903,-32768
0,19236,-392,-6116,-8995,-2441,-32768
0,18244,-1832,-6004,-8137,-2813,-32768
0,15940,-1992,-6384,-3273,-5995,-32112
0,13720,-4092,-5488,-13027,-6433,-27226
0,8936,-5588,-4768,-6467,-7512,-19269
0,7164,-5756,-3708,-5163,-8417,-6983
0,7252,-5180,-3212,-9933,-8310,2036
0,8536,-4640,-1732,-4990,-9410,7876
0,10104,-3408,-2028,-2006,-9456,15306
0,12732,-2824,-952,-5428,-7826,23625
0,13796,-1812,-160,-4581,-7251,28767
0,14240,-1552,-960,-4454,-6713,30847
0,12900,-248,-1028,-1905,-3591,30397
0,15240,1300,-2276,-1039,-3053,28785
0,13080,1372,-2484,-332,-3202,21807
